"","id","sex","edad","origen","timerun","categoria","nacionalidad"
"1604",1604,"Mujer",42,"GINEBRA",4687,"3. Veteranos A","COL"
"1605",1605,"Mujer",25,"CALI",4687,"2. Abierta","COL"
"1606",1606,"Hombre",26,"CALI",4689,"2. Abierta","COL"
"1607",1607,"Mujer",23,"CALI",4689,"2. Abierta","COL"
"1608",1608,"Mujer",25,"CALI",4689,"2. Abierta","COL"
"1609",1609,"Hombre",33,"BUGA",4690,"2. Abierta","COL"
"1610",1610,"Mujer",35,"BUGA",4690,"2. Abierta","COL"
"1611",1611,"Hombre",57,"CALI",4692,"4. Veteranos B","COL"
"1612",1612,"Hombre",40,"CALI",4692,"3. Veteranos A","COL"
"1613",1613,"Mujer",31,"CALI",4696,"2. Abierta","COL"
"1614",1614,"Mujer",40,"CALI",4696,"3. Veteranos A","COL"
"1615",1615,"Mujer",33,"CALI",4700,"2. Abierta","COL"
"1616",1616,"Hombre",34,"CALI",4703,"2. Abierta","COL"
"1617",1617,"Mujer",26,"CALI",4703,"2. Abierta","COL"
"1618",1618,"Mujer",31,"BUGA",4703,"2. Abierta","COL"
"1619",1619,"Mujer",28,"CALI",4708,"2. Abierta","COL"
"1620",1620,"Mujer",32,"CALI",4710,"2. Abierta","COL"
"1621",1621,"Mujer",21,"CALI",4710,"2. Abierta","COL"
"1622",1622,"Hombre",26,"CALI",4718,"2. Abierta","COL"
"1623",1623,"Hombre",19,"CALI",4725,"2. Abierta","COL"
"1624",1624,"Mujer",45,"CALI",4726,"3. Veteranos A","COL"
"1625",1625,"Mujer",42,"CALI",4727,"3. Veteranos A","COL"
"1626",1626,"Mujer",28,"CALI",4729,"2. Abierta","COL"
"1627",1627,"Mujer",31,"CALI",4731,"2. Abierta","COL"
"1628",1628,"Hombre",43,"CALI",4731,"3. Veteranos A","COL"
"1629",1629,"Hombre",25,"CALI",4732,"2. Abierta","COL"
"1630",1630,"Mujer",49,"CALI",4736,"3. Veteranos A","COL"
"1631",1631,"Mujer",39,"CALI",4736,"2. Abierta","COL"
"1632",1632,"Mujer",33,"CALI",4738,"2. Abierta","COL"
"1633",1633,"Mujer",23,"CALI",4739,"2. Abierta","COL"
"1634",1634,"Mujer",28,"BUGA",4743,"2. Abierta","COL"
"1635",1635,"Hombre",43,"CALI",4744,"3. Veteranos A","COL"
"1636",1636,"Hombre",32,"COSTA RICA",4746,"2. Abierta","COL"
"1637",1637,"Mujer",29,"CALI",4747,"2. Abierta","COL"
"1638",1638,"Hombre",35,"CALI",4748,"2. Abierta","COL"
"1639",1639,"Mujer",41,"CALI",4750,"3. Veteranos A","COL"
"1640",1640,"Mujer",36,"CALI",4751,"2. Abierta","COL"
"1641",1641,"Mujer",37,"BUGA",4751,"2. Abierta","COL"
"1642",1642,"Mujer",31,"CALI",4752,"2. Abierta","COL"
"1643",1643,"Hombre",21,"CALI",4754,"2. Abierta","COL"
"1644",1644,"Mujer",30,"CALI",4756,"2. Abierta","COL"
"1645",1645,"Hombre",32,"CALI",4760,"2. Abierta","COL"
"1646",1646,"Mujer",36,"CALI",4760,"2. Abierta","COL"
"1647",1647,"Mujer",30,"CALI",4762,"2. Abierta","COL"
"1648",1648,"Hombre",29,"CALI",4764,"2. Abierta","COL"
"1649",1649,"Hombre",39,"CALI",4767,"2. Abierta","COL"
"1650",1650,"Hombre",58,"CALI",4770,"4. Veteranos B","COL"
"1651",1651,"Hombre",28,"CALI",4773,"2. Abierta","COL"
"1652",1652,"Hombre",32,"CALI",4780,"2. Abierta","COL"
"1653",1653,"Hombre",40,"CALI",4780,"3. Veteranos A","COL"
"1654",1654,"Mujer",53,"CALI",4783,"4. Veteranos B","COL"
"1655",1655,"Mujer",27,"CALI",4785,"2. Abierta","COL"
"1656",1656,"Mujer",52,"JAMUNDI",4785,"4. Veteranos B","COL"
"1657",1657,"Hombre",47,"JAMUNDI",4788,"3. Veteranos A","COL"
"1658",1658,"Hombre",28,"CALI",4789,"2. Abierta","COL"
"1659",1659,"Mujer",27,"CALI",4790,"2. Abierta","COL"
"1660",1660,"Hombre",55,"JAMUNDI",4792,"4. Veteranos B","COL"
"1661",1661,"Hombre",28,"CALI",4793,"2. Abierta","COL"
"1662",1662,"Mujer",34,"CALI",4794,"2. Abierta","COL"
"1663",1663,"Hombre",57,"CALI",4795,"4. Veteranos B","COL"
"1664",1664,"Hombre",40,"CALI",4796,"3. Veteranos A","COL"
"1665",1665,"Mujer",29,"CALI",4803,"2. Abierta","COL"
"1666",1666,"Hombre",42,"CALI",4805,"3. Veteranos A","COL"
"1667",1667,"Mujer",33,"CALI",4807,"2. Abierta","COL"
"1668",1668,"Hombre",40,"CALI",4818,"3. Veteranos A","COL"
"1669",1669,"Mujer",27,"CALI",4818,"2. Abierta","COL"
"1670",1670,"Mujer",36,"CALI",4823,"2. Abierta","COL"
"1671",1671,"Mujer",41,"CALI",4824,"3. Veteranos A","COL"
"1672",1672,"Mujer",18,"CALI",4825,"2. Abierta","COL"
"1673",1673,"Mujer",50,"CALI",4826,"4. Veteranos B","COL"
"1674",1674,"Hombre",26,"JAMUNDI",4831,"2. Abierta","COL"
"1675",1675,"Mujer",26,"CALI",4833,"2. Abierta","COL"
"1676",1676,"Mujer",22,"CALI",4836,"2. Abierta","COL"
"1677",1677,"Mujer",27,"CALI",4837,"2. Abierta","COL"
"1678",1678,"Hombre",33,"CALI",4842,"2. Abierta","COL"
"1679",1679,"Hombre",61,"CALI",4843,"5. Veteranos C","COL"
"1680",1680,"Mujer",22,"CALI",4846,"2. Abierta","COL"
"1681",1681,"Mujer",53,"CALI",4847,"4. Veteranos B","COL"
"1682",1682,"Hombre",30,"CALI",4848,"2. Abierta","COL"
"1683",1683,"Mujer",28,"CALI",4849,"2. Abierta","COL"
"1684",1684,"Mujer",38,"CALI",4849,"2. Abierta","COL"
"1685",1685,"Hombre",21,"CALI",4850,"2. Abierta","COL"
"1686",1686,"Hombre",42,"CALI",4852,"3. Veteranos A","COL"
"1687",1687,"Mujer",41,"CALI",4853,"3. Veteranos A","COL"
"1688",1688,"Mujer",51,"CALI",4855,"4. Veteranos B","COL"
"1689",1689,"Mujer",37,"CALI",4864,"2. Abierta","COL"
"1690",1690,"Hombre",37,"GINEBRA",4864,"2. Abierta","COL"
"1691",1691,"Mujer",34,"CALI",4866,"2. Abierta","COL"
"1692",1692,"Hombre",55,"CALI",4867,"4. Veteranos B","COL"
"1693",1693,"Mujer",59,"CALI",4868,"4. Veteranos B","COL"
"1694",1694,"Mujer",40,"CALI",4869,"3. Veteranos A","COL"
"1695",1695,"Hombre",26,"CALI",4869,"2. Abierta","COL"
"1696",1696,"Hombre",40,"CALI",4874,"3. Veteranos A","COL"
"1697",1697,"Mujer",32,"CALI",4877,"2. Abierta","COL"
"1698",1698,"Mujer",34,"CALI",4883,"2. Abierta","COL"
"1699",1699,"Hombre",28,"CALI",4884,"2. Abierta","COL"
"1700",1700,"Mujer",47,"CALI",4885,"3. Veteranos A","COL"
"1701",1701,"Mujer",23,"CALI",4887,"2. Abierta","COL"
"1702",1702,"Hombre",26,"CALI",4888,"2. Abierta","COL"
"1703",1703,"Mujer",17,"JAMUNDI",4889,"1. Juvenil","COL"
"1704",1704,"Mujer",32,"CALI",4897,"2. Abierta","COL"
"1705",1705,"Mujer",53,"CALI",4904,"4. Veteranos B","COL"
"1706",1706,"Hombre",30,"CALI",4906,"2. Abierta","COL"
"1707",1707,"Mujer",35,"CALI",4908,"2. Abierta","COL"
"1708",1708,"Mujer",34,"CALI",4910,"2. Abierta","COL"
"1709",1709,"Mujer",28,"CALI",4912,"2. Abierta","COL"
"1710",1710,"Mujer",34,"CALI",4912,"2. Abierta","COL"
"1711",1711,"Hombre",43,"CALI",4915,"3. Veteranos A","COL"
"1712",1712,"Mujer",39,"CALI",4915,"2. Abierta","COL"
"1713",1713,"Mujer",25,"CALI",4916,"2. Abierta","COL"
"1714",1714,"Mujer",36,"CALI",4918,"2. Abierta","COL"
"1715",1715,"Mujer",61,"CALI",4921,"5. Veteranos C","COL"
"1716",1716,"Hombre",34,"CALI",4923,"2. Abierta","COL"
"1717",1717,"Mujer",28,"CALI",4924,"2. Abierta","COL"
"1718",1718,"Mujer",23,"VILLA RICA",4924,"2. Abierta","COL"
"1719",1719,"Hombre",33,"CALI",4925,"2. Abierta","COL"
"1720",1720,"Hombre",54,"CALI",4928,"4. Veteranos B","COL"
"1721",1721,"Hombre",52,"CALI",4930,"4. Veteranos B","COL"
"1722",1722,"Mujer",37,"CALI",4934,"2. Abierta","COL"
"1723",1723,"Mujer",22,"CALI",4934,"2. Abierta","COL"
"1724",1724,"Hombre",39,"CALI",4936,"2. Abierta","COL"
"1725",1725,"Hombre",54,"CALI",4936,"4. Veteranos B","COL"
"1726",1726,"Hombre",31,"YUMBO",4937,"2. Abierta","COL"
"1727",1727,"Mujer",44,"CALI",4940,"3. Veteranos A","COL"
"1728",1728,"Hombre",44,"CALI",4942,"3. Veteranos A","COL"
"1729",1729,"Hombre",36,"CALI",4942,"2. Abierta","COL"
"1730",1730,"Hombre",34,"CALI",4948,"2. Abierta","COL"
"1731",1731,"Mujer",63,"CALI",4951,"5. Veteranos C","COL"
"1732",1732,"Mujer",26,"CALI",4953,"2. Abierta","COL"
"1733",1733,"Mujer",56,"CALI",4955,"4. Veteranos B","COL"
"1734",1734,"Mujer",50,"CALI",4966,"4. Veteranos B","COL"
"1735",1735,"Hombre",30,"PUERTO TEJADA",4970,"2. Abierta","COL"
"1736",1736,"Mujer",19,"CALI",4970,"2. Abierta","COL"
"1737",1737,"Mujer",30,"CALI",4970,"2. Abierta","COL"
"1738",1738,"Mujer",40,"CALI",4972,"3. Veteranos A","COL"
"1739",1739,"Mujer",51,"CALI",4973,"4. Veteranos B","COL"
"1740",1740,"Mujer",31,"CALI",4975,"2. Abierta","COL"
"1741",1741,"Mujer",34,"YUMBO",4980,"2. Abierta","COL"
"1742",1742,"Mujer",20,"CALI",4981,"2. Abierta","COL"
"1743",1743,"Mujer",48,"CALI",4981,"3. Veteranos A","COL"
"1744",1744,"Hombre",39,"CALI",4983,"2. Abierta","COL"
"1745",1745,"Mujer",17,"CALI",4983,"1. Juvenil","COL"
"1746",1746,"Mujer",43,"YUMBO",4983,"3. Veteranos A","COL"
"1747",1747,"Mujer",53,"CALI",4991,"4. Veteranos B","COL"
"1748",1748,"Mujer",52,"CALI",4991,"4. Veteranos B","COL"
"1749",1749,"Hombre",41,"CALI",4993,"3. Veteranos A","COL"
"1750",1750,"Hombre",64,"CALI",4995,"5. Veteranos C","COL"
"1751",1751,"Hombre",43,"CALI",5001,"3. Veteranos A","COL"
"1752",1752,"Hombre",24,"CALI",5002,"2. Abierta","COL"
"1753",1753,"Mujer",33,"CALI",5003,"2. Abierta","COL"
"1754",1754,"Hombre",38,"CALI",5004,"2. Abierta","COL"
"1755",1755,"Mujer",27,"CALI",5010,"2. Abierta","COL"
"1756",1756,"Mujer",54,"CALI",5014,"4. Veteranos B","COL"
"1757",1757,"Hombre",22,"CALI",5017,"2. Abierta","COL"
"1758",1758,"Mujer",37,"CALI",5021,"2. Abierta","PAN"
"1759",1759,"Mujer",27,"CALI",5024,"2. Abierta","COL"
"1760",1760,"Hombre",42,"CALI",5032,"3. Veteranos A","COL"
"1761",1761,"Mujer",49,"CALI",5037,"3. Veteranos A","COL"
"1762",1762,"Mujer",43,"CALI",5043,"3. Veteranos A","COL"
"1763",1763,"Mujer",33,"CALI",5045,"2. Abierta","COL"
"1764",1764,"Mujer",49,"CALI",5045,"3. Veteranos A","COL"
"1765",1765,"Mujer",28,"CALI",5046,"2. Abierta","COL"
"1766",1766,"Mujer",36,"BUGA",5046,"2. Abierta","COL"
"1767",1767,"Hombre",26,"CALI",5046,"2. Abierta","COL"
"1768",1768,"Hombre",61,"CALI",5055,"5. Veteranos C","COL"
"1769",1769,"Mujer",30,"PALMIRA",5060,"2. Abierta","COL"
"1770",1770,"Hombre",35,"CALI",5063,"2. Abierta","COL"
"1771",1771,"Hombre",31,"CALI",5064,"2. Abierta","COL"
"1772",1772,"Mujer",35,"CALI",5066,"2. Abierta","COL"
"1773",1773,"Hombre",70,"ROSARIO",5067,"5. Veteranos C","ARG"
"1774",1774,"Hombre",59,"CALI",5067,"4. Veteranos B","COL"
"1775",1775,"Mujer",27,"CALI",5068,"2. Abierta","COL"
"1776",1776,"Mujer",21,"CALI",5071,"2. Abierta","COL"
"1777",1777,"Hombre",23,"BUENAVENTURA",5077,"2. Abierta","COL"
"1778",1778,"Mujer",46,"CALI",5081,"3. Veteranos A","COL"
"1779",1779,"Hombre",35,"CALI",5084,"2. Abierta","COL"
"1780",1780,"Mujer",32,"CALI",5084,"2. Abierta","COL"
"1781",1781,"Mujer",39,"CANDELARIA",5085,"2. Abierta","COL"
"1782",1782,"Hombre",31,"CALI",5085,"2. Abierta","COL"
"1783",1783,"Mujer",45,"CALI",5086,"3. Veteranos A","COL"
"1784",1784,"Mujer",40,"CALI",5086,"3. Veteranos A","COL"
"1785",1785,"Mujer",26,"CALI",5096,"2. Abierta","COL"
"1786",1786,"Mujer",50,"CANDELARIA",5101,"4. Veteranos B","COL"
"1787",1787,"Mujer",25,"CALI",5105,"2. Abierta","COL"
"1788",1788,"Hombre",39,"TULUA",5106,"2. Abierta","COL"
"1789",1789,"Mujer",21,"CALI",5106,"2. Abierta","COL"
"1790",1790,"Mujer",34,"CALI",5107,"2. Abierta","COL"
"1791",1791,"Mujer",23,"CALI",5111,"2. Abierta","COL"
"1792",1792,"Hombre",44,"CALI",5116,"3. Veteranos A","COL"
"1793",1793,"Mujer",38,"CALI",5119,"2. Abierta","COL"
"1794",1794,"Hombre",50,"CALI",5128,"4. Veteranos B","COL"
"1795",1795,"Mujer",23,"CALI",5131,"2. Abierta","COL"
"1796",1796,"Mujer",29,"CALI",5132,"2. Abierta","COL"
"1797",1797,"Hombre",54,"CALI",5135,"4. Veteranos B","COL"
"1798",1798,"Hombre",38,"CALI",5147,"2. Abierta","COL"
"1799",1799,"Mujer",37,"CALI",5148,"2. Abierta","COL"
"1800",1800,"Hombre",42,"CALI",5150,"3. Veteranos A","COL"
"1801",1801,"Mujer",32,"CALI",5151,"2. Abierta","COL"
"1802",1802,"Hombre",44,"PALMIRA",5151,"3. Veteranos A","COL"
"1803",1803,"Mujer",46,"CALI",5151,"3. Veteranos A","COL"
"1804",1804,"Mujer",34,"JAMUNDI",5153,"2. Abierta","COL"
"1805",1805,"Hombre",31,"JAMUNDI",5153,"2. Abierta","COL"
"1806",1806,"Mujer",26,"CALI",5168,"2. Abierta","COL"
"1807",1807,"Hombre",26,"CALI",5168,"2. Abierta","COL"
"1808",1808,"Mujer",29,"CALI",5171,"2. Abierta","COL"
"1809",1809,"Hombre",59,"CALI",5171,"4. Veteranos B","COL"
"1810",1810,"Hombre",33,"CALI",5171,"2. Abierta","COL"
"1811",1811,"Mujer",30,"CALI",5172,"2. Abierta","COL"
"1812",1812,"Mujer",37,"CALI",5174,"2. Abierta","COL"
"1813",1813,"Mujer",49,"CALI",5187,"3. Veteranos A","COL"
"1814",1814,"Mujer",50,"CALI",5190,"4. Veteranos B","COL"
"1815",1815,"Mujer",30,"CALI",5194,"2. Abierta","COL"
"1816",1816,"Mujer",24,"CALI",5202,"2. Abierta","COL"
"1817",1817,"Hombre",31,"CALI",5207,"2. Abierta","COL"
"1818",1818,"Mujer",24,"CALI",5210,"2. Abierta","COL"
"1819",1819,"Mujer",28,"CALI",5216,"2. Abierta","COL"
"1820",1820,"Mujer",67,"CALI",5219,"5. Veteranos C","COL"
"1821",1821,"Mujer",38,"CALI",5228,"2. Abierta","COL"
"1822",1822,"Mujer",45,"CALI",5229,"3. Veteranos A","COL"
"1823",1823,"Mujer",28,"CALI",5231,"2. Abierta","COL"
"1824",1824,"Mujer",35,"CALI",5245,"2. Abierta","COL"
"1825",1825,"Mujer",44,"CALI",5249,"3. Veteranos A","COL"
"1826",1826,"Mujer",42,"PALMIRA",5267,"3. Veteranos A","COL"
"1827",1827,"Hombre",26,"CALI",5268,"2. Abierta","COL"
"1828",1828,"Mujer",41,"CALI",5269,"3. Veteranos A","COL"
"1829",1829,"Mujer",49,"CALI",5277,"3. Veteranos A","COL"
"1830",1830,"Mujer",30,"CALI",5284,"2. Abierta","COL"
"1831",1831,"Mujer",58,"CALI",5287,"4. Veteranos B","COL"
"1832",1832,"Mujer",29,"CALI",5288,"2. Abierta","COL"
"1833",1833,"Hombre",30,"CALI",5294,"2. Abierta","COL"
"1834",1834,"Mujer",35,"CALI",5304,"2. Abierta","COL"
"1835",1835,"Mujer",23,"CALI",5307,"2. Abierta","COL"
"1836",1836,"Hombre",50,"CALI",5308,"4. Veteranos B","COL"
"1837",1837,"Mujer",59,"CALI",5315,"4. Veteranos B","COL"
"1838",1838,"Hombre",60,"CALI",5316,"5. Veteranos C","COL"
"1839",1839,"Mujer",50,"CALI",5322,"4. Veteranos B","COL"
"1840",1840,"Mujer",15,"CALI",5326,"1. Juvenil","COL"
"1841",1841,"Mujer",38,"CALI",5332,"2. Abierta","COL"
"1842",1842,"Hombre",27,"CALI",5333,"2. Abierta","COL"
"1843",1843,"Hombre",33,"CALI",5334,"2. Abierta","COL"
"1844",1844,"Hombre",28,"CALI",5334,"2. Abierta","COL"
"1845",1845,"Hombre",39,"CALI",5335,"2. Abierta","COL"
"1846",1846,"Hombre",31,"CALI",5335,"2. Abierta","COL"
"1847",1847,"Hombre",19,"CALI",5335,"2. Abierta","COL"
"1848",1848,"Mujer",43,"PAZ DE ARIPORO",5339,"3. Veteranos A","COL"
"1849",1849,"Hombre",55,"CALI",5341,"4. Veteranos B","COL"
"1850",1850,"Mujer",42,"CALI",5342,"3. Veteranos A","COL"
"1851",1851,"Hombre",48,"CALI",5342,"3. Veteranos A","COL"
"1852",1852,"Mujer",18,"CALI",5342,"2. Abierta","COL"
"1853",1853,"Hombre",32,"CALI",5363,"2. Abierta","COL"
"1854",1854,"Mujer",46,"CALI",5373,"3. Veteranos A","COL"
"1855",1855,"Mujer",27,"GINEBRA",5373,"2. Abierta","COL"
"1856",1856,"Hombre",22,"CALI",5375,"2. Abierta","COL"
"1857",1857,"Mujer",36,"CALI",5385,"2. Abierta","COL"
"1858",1858,"Hombre",28,"CALI",5389,"2. Abierta","COL"
"1859",1859,"Mujer",53,"CALI",5405,"4. Veteranos B","COL"
"1860",1860,"Hombre",28,"CALI",5406,"2. Abierta","COL"
"1861",1861,"Mujer",37,"CALI",5411,"2. Abierta","COL"
"1862",1862,"Hombre",19,"CALI",5411,"2. Abierta","COL"
"1863",1863,"Mujer",24,"CALI",5413,"2. Abierta","COL"
"1864",1864,"Mujer",33,"CALI",5414,"2. Abierta","COL"
"1865",1865,"Hombre",65,"CALI",5414,"5. Veteranos C","COL"
"1866",1866,"Mujer",27,"CALI",5434,"2. Abierta","COL"
"1867",1867,"Mujer",30,"CALI",5443,"2. Abierta","COL"
"1868",1868,"Hombre",42,"CALI",5457,"3. Veteranos A","COL"
"1869",1869,"Mujer",32,"CALI",5466,"2. Abierta","COL"
"1870",1870,"Mujer",39,"CALI",5474,"2. Abierta","COL"
"1871",1871,"Mujer",16,"CALI",5480,"1. Juvenil","COL"
"1872",1872,"Hombre",39,"JAMUNDI",5492,"2. Abierta","COL"
"1873",1873,"Hombre",53,"CALI",5511,"4. Veteranos B","COL"
"1874",1874,"Mujer",27,"CALI",5516,"2. Abierta","COL"
"1875",1875,"Mujer",41,"CALI",5519,"3. Veteranos A","COL"
"1876",1876,"Mujer",33,"JAMUNDI",5528,"2. Abierta","COL"
"1877",1877,"Hombre",29,"CALI",5537,"2. Abierta","COL"
"1878",1878,"Hombre",52,"CALI",5554,"4. Veteranos B","COL"
"1879",1879,"Mujer",30,"CALI",5555,"2. Abierta","COL"
"1880",1880,"Hombre",33,"CALI",5575,"2. Abierta","COL"
"1881",1881,"Mujer",45,"CALI",5579,"3. Veteranos A","COL"
"1882",1882,"Mujer",42,"CALI",5598,"3. Veteranos A","COL"
"1883",1883,"Hombre",46,"CALI",5609,"3. Veteranos A","COL"
"1884",1884,"Mujer",72,"CALI",5609,"5. Veteranos C","COL"
"1885",1885,"Mujer",31,"CALI",5610,"2. Abierta","COL"
"1886",1886,"Mujer",53,"CALI",5614,"4. Veteranos B","COL"
"1887",1887,"Mujer",40,"CALI",5615,"3. Veteranos A","COL"
"1888",1888,"Mujer",29,"CALI",5623,"2. Abierta","COL"
"1889",1889,"Mujer",64,"CALI",5660,"5. Veteranos C","COL"
"1890",1890,"Mujer",27,"CALI",5671,"2. Abierta","COL"
"1891",1891,"Hombre",38,"CALI",5694,"2. Abierta","COL"
"1892",1892,"Mujer",22,"CALI",5750,"2. Abierta","COL"
"1893",1893,"Mujer",40,"CALI",5767,"3. Veteranos A","COL"
"1894",1894,"Hombre",33,"CALI",5782,"2. Abierta","COL"
"1895",1895,"Mujer",30,"CALI",5783,"2. Abierta","COL"
"1896",1896,"Mujer",46,"BOGOTA",5805,"3. Veteranos A","COL"
"1897",1897,"Hombre",29,"CALI",5806,"2. Abierta","COL"
"1898",1898,"Hombre",26,"CALI",5842,"2. Abierta","COL"
"1899",1899,"Mujer",24,"CALI",5844,"2. Abierta","COL"
"1900",1900,"Mujer",21,"CALI",5844,"2. Abierta","COL"
"1901",1901,"Mujer",28,"CALI",5925,"2. Abierta","COL"
"1902",1902,"Hombre",32,"CALI",5926,"2. Abierta","COL"
"1903",1903,"Hombre",22,"CALI",5926,"2. Abierta","COL"
"1904",1904,"Hombre",47,"CALI",5930,"3. Veteranos A","COL"
"1905",1905,"Mujer",21,"CALI",5950,"2. Abierta","COL"
"1906",1906,"Mujer",27,"CALI",5966,"2. Abierta","COL"
"1907",1907,"Mujer",38,"CALI",5976,"2. Abierta","COL"
"1908",1908,"Mujer",22,"CALI",5998,"2. Abierta","COL"
"1909",1909,"Hombre",47,"CALI",6002,"3. Veteranos A","COL"
"1910",1910,"Mujer",26,"CALI",6043,"2. Abierta","PAN"
"1911",1911,"Mujer",39,"GINEBRA",6043,"2. Abierta","COL"
"1912",1912,"Mujer",46,"CALI",6088,"3. Veteranos A","COL"
"1913",1913,"Mujer",21,"CALI",6090,"2. Abierta","COL"
"1914",1914,"Mujer",23,"CALI",6093,"2. Abierta","COL"
"1915",1915,"Mujer",23,"CALI",6178,"2. Abierta","COL"
"1916",1916,"Hombre",23,"CALI",6182,"2. Abierta","COL"
"1917",1917,"Hombre",52,"CALI",6311,"4. Veteranos B","PAN"
"1918",1918,"Hombre",37,"CALI",6353,"2. Abierta","COL"
"1919",1919,"Mujer",28,"CALI",6354,"2. Abierta","COL"
"1920",1920,"Mujer",40,"CALI",6682,"3. Veteranos A","COL"
"1921",1921,"Hombre",26,"CALI",6868,"2. Abierta","COL"
"1922",1922,"Hombre",76,"CALI",9962,"5. Veteranos C","COL"
